lat,lon,clusters_10
55.5,258.5,cluster_9
56.5,258.5,cluster_9
57.5,258.5,cluster_9
58.5,258.5,cluster_9
59.5,258.5,cluster_9
60.5,258.5,cluster_8
61.5,258.5,cluster_8
62.5,258.5,cluster_9
63.5,258.5,cluster_9
64.5,258.5,cluster_9
65.5,258.5,cluster_9
66.5,258.5,cluster_4
67.5,258.5,cluster_4
68.5,258.5,cluster_4
69.5,258.5,cluster_4
70.5,258.5,cluster_4
71.5,258.5,cluster_4
72.5,258.5,cluster_4
73.5,258.5,cluster_9
74.5,258.5,cluster_9
75.5,258.5,cluster_8
76.5,258.5,cluster_8
77.5,258.5,cluster_8
78.5,258.5,cluster_8
79.5,258.5,cluster_8
80.5,258.5,cluster_8
81.5,258.5,cluster_8
82.5,258.5,cluster_8
83.5,258.5,cluster_8
84.5,258.5,cluster_9
-70.5,259.5,cluster_8
-71.5,259.5,cluster_6
-72.5,259.5,cluster_5
-73.5,259.5,cluster_3
-74.5,259.5,cluster_7
-75.5,259.5,cluster_7
-76.5,259.5,cluster_7
-77.5,259.5,cluster_7
-78.5,259.5,cluster_3
-79.5,259.5,cluster_5
-80.5,259.5,cluster_8
-81.5,259.5,cluster_10
-82.5,259.5,cluster_10
-83.5,259.5,cluster_10
-84.5,259.5,cluster_10
-85.5,259.5,cluster_9
-86.5,259.5,cluster_9
-87.5,259.5,cluster_9
-88.5,259.5,cluster_9
-89.5,259.5,cluster_4
15.5,259.5,cluster_4
16.5,259.5,cluster_4
17.5,259.5,cluster_4
18.5,259.5,cluster_4
19.5,259.5,cluster_4
20.5,259.5,cluster_4
21.5,259.5,cluster_4
22.5,259.5,cluster_4
23.5,259.5,cluster_4
24.5,259.5,cluster_4
25.5,259.5,cluster_4
26.5,259.5,cluster_4
27.5,259.5,cluster_9
28.5,259.5,cluster_9
29.5,259.5,cluster_9
30.5,259.5,cluster_9
31.5,259.5,cluster_9
32.5,259.5,cluster_9
33.5,259.5,cluster_9
34.5,259.5,cluster_9
35.5,259.5,cluster_9
36.5,259.5,cluster_10
37.5,259.5,cluster_10
38.5,259.5,cluster_4
39.5,259.5,cluster_4
40.5,259.5,cluster_1
41.5,259.5,cluster_1
42.5,259.5,cluster_1
43.5,259.5,cluster_1
44.5,259.5,cluster_1
45.5,259.5,cluster_1
46.5,259.5,cluster_1
47.5,259.5,cluster_1
48.5,259.5,cluster_1
49.5,259.5,cluster_1
50.5,259.5,cluster_2
51.5,259.5,cluster_4
52.5,259.5,cluster_4
53.5,259.5,cluster_4
54.5,259.5,cluster_9
55.5,259.5,cluster_9
56.5,259.5,cluster_9
57.5,259.5,cluster_9
58.5,259.5,cluster_9
59.5,259.5,cluster_9
60.5,259.5,cluster_9
61.5,259.5,cluster_9
62.5,259.5,cluster_9
63.5,259.5,cluster_9
64.5,259.5,cluster_9
65.5,259.5,cluster_9
66.5,259.5,cluster_4
67.5,259.5,cluster_4
68.5,259.5,cluster_4
69.5,259.5,cluster_4
70.5,259.5,cluster_4
71.5,259.5,cluster_4
72.5,259.5,cluster_4
73.5,259.5,cluster_9
74.5,259.5,cluster_9
75.5,259.5,cluster_8
76.5,259.5,cluster_8
77.5,259.5,cluster_8
78.5,259.5,cluster_8
79.5,259.5,cluster_6
80.5,259.5,cluster_6
81.5,259.5,cluster_8
82.5,259.5,cluster_8
83.5,259.5,cluster_8
84.5,259.5,cluster_9
-0.5,26.5,cluster_10
-1.5,26.5,cluster_10
-10.5,26.5,cluster_4
-11.5,26.5,cluster_1
-12.5,26.5,cluster_1
-13.5,26.5,cluster_1
-14.5,26.5,cluster_1
-15.5,26.5,cluster_1
-16.5,26.5,cluster_1
-17.5,26.5,cluster_1
-18.5,26.5,cluster_1
-19.5,26.5,cluster_4
-2.5,26.5,cluster_10
-20.5,26.5,cluster_4
-21.5,26.5,cluster_4
-22.5,26.5,cluster_4
-23.5,26.5,cluster_4
-24.5,26.5,cluster_4
-25.5,26.5,cluster_4
-26.5,26.5,cluster_4
-27.5,26.5,cluster_4
-28.5,26.5,cluster_4
-29.5,26.5,cluster_4
-3.5,26.5,cluster_10
-30.5,26.5,cluster_4
-31.5,26.5,cluster_4
-32.5,26.5,cluster_4
-33.5,26.5,cluster_4
-34.5,26.5,cluster_4
-35.5,26.5,cluster_4
-4.5,26.5,cluster_10
-5.5,26.5,cluster_10
-6.5,26.5,cluster_10
-68.5,26.5,cluster_1
-69.5,26.5,cluster_1
-7.5,26.5,cluster_10
-70.5,26.5,cluster_1
-71.5,26.5,cluster_1
-72.5,26.5,cluster_1
-73.5,26.5,cluster_1
-74.5,26.5,cluster_1
-75.5,26.5,cluster_1
-76.5,26.5,cluster_1
-77.5,26.5,cluster_1
-78.5,26.5,cluster_4
-79.5,26.5,cluster_4
-8.5,26.5,cluster_10
-80.5,26.5,cluster_4
-81.5,26.5,cluster_4
-82.5,26.5,cluster_4
-83.5,26.5,cluster_4
-84.5,26.5,cluster_4
-85.5,26.5,cluster_4
-86.5,26.5,cluster_4
-87.5,26.5,cluster_4
-88.5,26.5,cluster_4
-89.5,26.5,cluster_4
-9.5,26.5,cluster_10
0.5,26.5,cluster_10
1.5,26.5,cluster_10
10.5,26.5,cluster_10
11.5,26.5,cluster_10
12.5,26.5,cluster_10
13.5,26.5,cluster_10
14.5,26.5,cluster_10
15.5,26.5,cluster_4
16.5,26.5,cluster_4
17.5,26.5,cluster_4
18.5,26.5,cluster_9
19.5,26.5,cluster_9
2.5,26.5,cluster_10
20.5,26.5,cluster_9
21.5,26.5,cluster_9
22.5,26.5,cluster_9
23.5,26.5,cluster_9
24.5,26.5,cluster_9
25.5,26.5,cluster_9
26.5,26.5,cluster_9
27.5,26.5,cluster_9
28.5,26.5,cluster_9
29.5,26.5,cluster_9
3.5,26.5,cluster_10
30.5,26.5,cluster_9
31.5,26.5,cluster_9
32.5,26.5,cluster_9
33.5,26.5,cluster_9
34.5,26.5,cluster_2
35.5,26.5,cluster_2
36.5,26.5,cluster_2
37.5,26.5,cluster_2
38.5,26.5,cluster_2
39.5,26.5,cluster_2
4.5,26.5,cluster_10
40.5,26.5,cluster_2
41.5,26.5,cluster_2
42.5,26.5,cluster_2
43.5,26.5,cluster_2
44.5,26.5,cluster_2
45.5,26.5,cluster_2
46.5,26.5,cluster_2
47.5,26.5,cluster_2
48.5,26.5,cluster_2
49.5,26.5,cluster_2
5.5,26.5,cluster_10
50.5,26.5,cluster_2
51.5,26.5,cluster_2
52.5,26.5,cluster_2
53.5,26.5,cluster_2
54.5,26.5,cluster_2
55.5,26.5,cluster_2
56.5,26.5,cluster_4
57.5,26.5,cluster_4
58.5,26.5,cluster_4
59.5,26.5,cluster_4
6.5,26.5,cluster_10
60.5,26.5,cluster_4
61.5,26.5,cluster_4
62.5,26.5,cluster_4
63.5,26.5,cluster_10
64.5,26.5,cluster_10
65.5,26.5,cluster_10
66.5,26.5,cluster_10
67.5,26.5,cluster_10
68.5,26.5,cluster_9
69.5,26.5,cluster_4
7.5,26.5,cluster_10
70.5,26.5,cluster_4
71.5,26.5,cluster_4
72.5,26.5,cluster_4
75.5,26.5,cluster_9
76.5,26.5,cluster_9
77.5,26.5,cluster_8
78.5,26.5,cluster_8
79.5,26.5,cluster_8
8.5,26.5,cluster_10
80.5,26.5,cluster_9
81.5,26.5,cluster_9
9.5,26.5,cluster_10
-70.5,260.5,cluster_8
-71.5,260.5,cluster_6
-72.5,260.5,cluster_5
-73.5,260.5,cluster_3
-74.5,260.5,cluster_7
-75.5,260.5,cluster_7
-76.5,260.5,cluster_7
-77.5,260.5,cluster_7
-78.5,260.5,cluster_3
-79.5,260.5,cluster_5
-80.5,260.5,cluster_8
-81.5,260.5,cluster_10
-82.5,260.5,cluster_10
-83.5,260.5,cluster_10
-84.5,260.5,cluster_10
-85.5,260.5,cluster_9
-86.5,260.5,cluster_9
-87.5,260.5,cluster_9
-88.5,260.5,cluster_9
-89.5,260.5,cluster_4
14.5,260.5,cluster_4
15.5,260.5,cluster_4
16.5,260.5,cluster_4
17.5,260.5,cluster_4
18.5,260.5,cluster_4
19.5,260.5,cluster_4
20.5,260.5,cluster_4
21.5,260.5,cluster_4
22.5,260.5,cluster_4
23.5,260.5,cluster_4
24.5,260.5,cluster_4
25.5,260.5,cluster_4
26.5,260.5,cluster_9
27.5,260.5,cluster_9
28.5,260.5,cluster_9
29.5,260.5,cluster_9
30.5,260.5,cluster_9
31.5,260.5,cluster_9
32.5,260.5,cluster_9
33.5,260.5,cluster_9
34.5,260.5,cluster_9
35.5,260.5,cluster_10
36.5,260.5,cluster_10
37.5,260.5,cluster_10
38.5,260.5,cluster_4
39.5,260.5,cluster_4
40.5,260.5,cluster_1
41.5,260.5,cluster_1
42.5,260.5,cluster_1
43.5,260.5,cluster_1
44.5,260.5,cluster_1
45.5,260.5,cluster_1
46.5,260.5,cluster_1
47.5,260.5,cluster_1
48.5,260.5,cluster_1
49.5,260.5,cluster_1
50.5,260.5,cluster_4
51.5,260.5,cluster_4
52.5,260.5,cluster_4
53.5,260.5,cluster_4
54.5,260.5,cluster_4
55.5,260.5,cluster_9
56.5,260.5,cluster_9
57.5,260.5,cluster_9
58.5,260.5,cluster_9
59.5,260.5,cluster_9
60.5,260.5,cluster_9
61.5,260.5,cluster_9
62.5,260.5,cluster_9
63.5,260.5,cluster_9
64.5,260.5,cluster_9
65.5,260.5,cluster_4
66.5,260.5,cluster_4
67.5,260.5,cluster_4
68.5,260.5,cluster_4
69.5,260.5,cluster_4
70.5,260.5,cluster_4
71.5,260.5,cluster_4
72.5,260.5,cluster_9
73.5,260.5,cluster_9
74.5,260.5,cluster_8
75.5,260.5,cluster_8
76.5,260.5,cluster_8
77.5,260.5,cluster_8
78.5,260.5,cluster_6
79.5,260.5,cluster_6
80.5,260.5,cluster_6
81.5,260.5,cluster_6
82.5,260.5,cluster_8
83.5,260.5,cluster_8
84.5,260.5,cluster_9
-70.5,261.5,cluster_8
-71.5,261.5,cluster_6
-72.5,261.5,cluster_5
-73.5,261.5,cluster_3
-74.5,261.5,cluster_7
-75.5,261.5,cluster_7
-76.5,261.5,cluster_7
-77.5,261.5,cluster_7
-78.5,261.5,cluster_3
-79.5,261.5,cluster_5
-80.5,261.5,cluster_8
-81.5,261.5,cluster_10
-82.5,261.5,cluster_10
-83.5,261.5,cluster_10
-84.5,261.5,cluster_10
-85.5,261.5,cluster_9
-86.5,261.5,cluster_9
-87.5,261.5,cluster_9
-88.5,261.5,cluster_9
-89.5,261.5,cluster_4
14.5,261.5,cluster_4
15.5,261.5,cluster_4
16.5,261.5,cluster_4
17.5,261.5,cluster_4
18.5,261.5,cluster_4
19.5,261.5,cluster_4
20.5,261.5,cluster_4
21.5,261.5,cluster_4
22.5,261.5,cluster_4
23.5,261.5,cluster_4
24.5,261.5,cluster_4
25.5,261.5,cluster_4
26.5,261.5,cluster_9
27.5,261.5,cluster_9
28.5,261.5,cluster_9
29.5,261.5,cluster_9
30.5,261.5,cluster_9
31.5,261.5,cluster_9
32.5,261.5,cluster_9
33.5,261.5,cluster_9
34.5,261.5,cluster_10
35.5,261.5,cluster_10
36.5,261.5,cluster_10
37.5,261.5,cluster_4
38.5,261.5,cluster_4
39.5,261.5,cluster_1
40.5,261.5,cluster_1
41.5,261.5,cluster_1
42.5,261.5,cluster_1
43.5,261.5,cluster_1
44.5,261.5,cluster_1
45.5,261.5,cluster_1
46.5,261.5,cluster_1
47.5,261.5,cluster_1
48.5,261.5,cluster_1
49.5,261.5,cluster_1
50.5,261.5,cluster_4
51.5,261.5,cluster_4
52.5,261.5,cluster_4
53.5,261.5,cluster_4
54.5,261.5,cluster_4
55.5,261.5,cluster_9
56.5,261.5,cluster_9
57.5,261.5,cluster_9
58.5,261.5,cluster_9
59.5,261.5,cluster_9
60.5,261.5,cluster_9
61.5,261.5,cluster_9
62.5,261.5,cluster_9
63.5,261.5,cluster_9
64.5,261.5,cluster_9
65.5,261.5,cluster_4
66.5,261.5,cluster_4
67.5,261.5,cluster_4
68.5,261.5,cluster_4
69.5,261.5,cluster_4
70.5,261.5,cluster_4
71.5,261.5,cluster_4
72.5,261.5,cluster_2
73.5,261.5,cluster_9
74.5,261.5,cluster_8
75.5,261.5,cluster_8
76.5,261.5,cluster_8
77.5,261.5,cluster_8
78.5,261.5,cluster_6
79.5,261.5,cluster_6
80.5,261.5,cluster_6
81.5,261.5,cluster_6
82.5,261.5,cluster_8
83.5,261.5,cluster_8
84.5,261.5,cluster_9
-70.5,262.5,cluster_8
-71.5,262.5,cluster_6
-72.5,262.5,cluster_5
-73.5,262.5,cluster_3
-74.5,262.5,cluster_7
-75.5,262.5,cluster_7
-76.5,262.5,cluster_7
-77.5,262.5,cluster_7
-78.5,262.5,cluster_3
-79.5,262.5,cluster_6
-80.5,262.5,cluster_8
-81.5,262.5,cluster_10
-82.5,262.5,cluster_10
-83.5,262.5,cluster_10
-84.5,262.5,cluster_10
-85.5,262.5,cluster_9
-86.5,262.5,cluster_9
-87.5,262.5,cluster_9
-88.5,262.5,cluster_9
-89.5,262.5,cluster_4
14.5,262.5,cluster_4
15.5,262.5,cluster_4
16.5,262.5,cluster_4
17.5,262.5,cluster_4
18.5,262.5,cluster_4
19.5,262.5,cluster_4
20.5,262.5,cluster_4
21.5,262.5,cluster_4
22.5,262.5,cluster_4
23.5,262.5,cluster_4
24.5,262.5,cluster_4
25.5,262.5,cluster_4
26.5,262.5,cluster_9
27.5,262.5,cluster_9
28.5,262.5,cluster_9
29.5,262.5,cluster_9
30.5,262.5,cluster_9
31.5,262.5,cluster_9
32.5,262.5,cluster_9
33.5,262.5,cluster_9
34.5,262.5,cluster_10
35.5,262.5,cluster_10
36.5,262.5,cluster_4
37.5,262.5,cluster_4
38.5,262.5,cluster_4
39.5,262.5,cluster_1
40.5,262.5,cluster_1
41.5,262.5,cluster_1
42.5,262.5,cluster_1
43.5,262.5,cluster_1
44.5,262.5,cluster_1
45.5,262.5,cluster_1
46.5,262.5,cluster_1
47.5,262.5,cluster_1
48.5,262.5,cluster_1
49.5,262.5,cluster_1
50.5,262.5,cluster_4
51.5,262.5,cluster_4
52.5,262.5,cluster_4
53.5,262.5,cluster_4
54.5,262.5,cluster_4
55.5,262.5,cluster_9
56.5,262.5,cluster_9
57.5,262.5,cluster_9
58.5,262.5,cluster_9
59.5,262.5,cluster_9
60.5,262.5,cluster_9
61.5,262.5,cluster_9
62.5,262.5,cluster_9
63.5,262.5,cluster_9
64.5,262.5,cluster_4
65.5,262.5,cluster_4
66.5,262.5,cluster_4
67.5,262.5,cluster_4
68.5,262.5,cluster_4
69.5,262.5,cluster_4
70.5,262.5,cluster_4
71.5,262.5,cluster_2
72.5,262.5,cluster_2
73.5,262.5,cluster_8
74.5,262.5,cluster_8
75.5,262.5,cluster_8
76.5,262.5,cluster_8
77.5,262.5,cluster_6
78.5,262.5,cluster_6
79.5,262.5,cluster_6
80.5,262.5,cluster_6
81.5,262.5,cluster_6
82.5,262.5,cluster_8
83.5,262.5,cluster_8
84.5,262.5,cluster_9
-70.5,263.5,cluster_8
-71.5,263.5,cluster_6
-72.5,263.5,cluster_5
-73.5,263.5,cluster_3
-74.5,263.5,cluster_7
-75.5,263.5,cluster_7
-76.5,263.5,cluster_7
-77.5,263.5,cluster_3
-78.5,263.5,cluster_3
-79.5,263.5,cluster_6
-80.5,263.5,cluster_8
-81.5,263.5,cluster_10
-82.5,263.5,cluster_10
-83.5,263.5,cluster_10
-84.5,263.5,cluster_10
-85.5,263.5,cluster_9
-86.5,263.5,cluster_9
-87.5,263.5,cluster_9
-88.5,263.5,cluster_9
-89.5,263.5,cluster_4
14.5,263.5,cluster_4
15.5,263.5,cluster_4
16.5,263.5,cluster_4
17.5,263.5,cluster_4
18.5,263.5,cluster_4
19.5,263.5,cluster_4
20.5,263.5,cluster_4
21.5,263.5,cluster_4
22.5,263.5,cluster_4
23.5,263.5,cluster_4
24.5,263.5,cluster_4
25.5,263.5,cluster_4
26.5,263.5,cluster_9
27.5,263.5,cluster_9
28.5,263.5,cluster_9
29.5,263.5,cluster_9
30.5,263.5,cluster_9
31.5,263.5,cluster_9
32.5,263.5,cluster_9
33.5,263.5,cluster_9
34.5,263.5,cluster_10
35.5,263.5,cluster_4
36.5,263.5,cluster_4
37.5,263.5,cluster_4
38.5,263.5,cluster_4
39.5,263.5,cluster_1
40.5,263.5,cluster_1
41.5,263.5,cluster_1
42.5,263.5,cluster_1
43.5,263.5,cluster_1
44.5,263.5,cluster_1
45.5,263.5,cluster_1
46.5,263.5,cluster_1
47.5,263.5,cluster_1
48.5,263.5,cluster_1
49.5,263.5,cluster_1
50.5,263.5,cluster_4
51.5,263.5,cluster_4
52.5,263.5,cluster_4
53.5,263.5,cluster_4
54.5,263.5,cluster_4
55.5,263.5,cluster_4
56.5,263.5,cluster_9
57.5,263.5,cluster_9
58.5,263.5,cluster_9
59.5,263.5,cluster_9
60.5,263.5,cluster_9
61.5,263.5,cluster_9
62.5,263.5,cluster_9
63.5,263.5,cluster_4
64.5,263.5,cluster_4
65.5,263.5,cluster_4
66.5,263.5,cluster_4
67.5,263.5,cluster_4
68.5,263.5,cluster_4
69.5,263.5,cluster_4
70.5,263.5,cluster_2
71.5,263.5,cluster_2
72.5,263.5,cluster_2
73.5,263.5,cluster_8
74.5,263.5,cluster_8
75.5,263.5,cluster_8
76.5,263.5,cluster_6
77.5,263.5,cluster_6
78.5,263.5,cluster_6
79.5,263.5,cluster_6
80.5,263.5,cluster_6
81.5,263.5,cluster_6
82.5,263.5,cluster_6
83.5,263.5,cluster_8
84.5,263.5,cluster_9
-70.5,264.5,cluster_8
-71.5,264.5,cluster_6
-72.5,264.5,cluster_5
-73.5,264.5,cluster_3
-74.5,264.5,cluster_7
-75.5,264.5,cluster_7
-76.5,264.5,cluster_7
-77.5,264.5,cluster_3
-78.5,264.5,cluster_5
-79.5,264.5,cluster_6
-80.5,264.5,cluster_8
-81.5,264.5,cluster_10
-82.5,264.5,cluster_10
-83.5,264.5,cluster_10
-84.5,264.5,cluster_10
-85.5,264.5,cluster_9
-86.5,264.5,cluster_9
-87.5,264.5,cluster_9
-88.5,264.5,cluster_9
-89.5,264.5,cluster_4
14.5,264.5,cluster_4
15.5,264.5,cluster_4
16.5,264.5,cluster_4
17.5,264.5,cluster_4
18.5,264.5,cluster_4
19.5,264.5,cluster_4
20.5,264.5,cluster_4
21.5,264.5,cluster_4
22.5,264.5,cluster_4
24.5,264.5,cluster_4
25.5,264.5,cluster_4
26.5,264.5,cluster_9
27.5,264.5,cluster_9
28.5,264.5,cluster_9
29.5,264.5,cluster_9
30.5,264.5,cluster_9
31.5,264.5,cluster_9
32.5,264.5,cluster_9
33.5,264.5,cluster_9
34.5,264.5,cluster_4
35.5,264.5,cluster_4
36.5,264.5,cluster_4
37.5,264.5,cluster_4
38.5,264.5,cluster_1
39.5,264.5,cluster_1
40.5,264.5,cluster_1
41.5,264.5,cluster_1
42.5,264.5,cluster_1
43.5,264.5,cluster_1
44.5,264.5,cluster_1
45.5,264.5,cluster_1
46.5,264.5,cluster_1
47.5,264.5,cluster_1
48.5,264.5,cluster_1
49.5,264.5,cluster_4
50.5,264.5,cluster_4
51.5,264.5,cluster_4
52.5,264.5,cluster_4
53.5,264.5,cluster_4
54.5,264.5,cluster_4
55.5,264.5,cluster_4
56.5,264.5,cluster_9
57.5,264.5,cluster_9
58.5,264.5,cluster_9
59.5,264.5,cluster_9
60.5,264.5,cluster_9
61.5,264.5,cluster_4
62.5,264.5,cluster_4
63.5,264.5,cluster_4
64.5,264.5,cluster_4
65.5,264.5,cluster_4
66.5,264.5,cluster_4
67.5,264.5,cluster_4
68.5,264.5,cluster_4
69.5,264.5,cluster_2
70.5,264.5,cluster_2
71.5,264.5,cluster_2
72.5,264.5,cluster_2
73.5,264.5,cluster_8
74.5,264.5,cluster_8
75.5,264.5,cluster_8
76.5,264.5,cluster_6
77.5,264.5,cluster_6
78.5,264.5,cluster_6
79.5,264.5,cluster_6
80.5,264.5,cluster_6
81.5,264.5,cluster_6
82.5,264.5,cluster_6
83.5,264.5,cluster_8
84.5,264.5,cluster_8
-70.5,265.5,cluster_8
-71.5,265.5,cluster_6
-72.5,265.5,cluster_5
-73.5,265.5,cluster_3
-74.5,265.5,cluster_7
-75.5,265.5,cluster_7
-76.5,265.5,cluster_7
-77.5,265.5,cluster_3
-78.5,265.5,cluster_5
-79.5,265.5,cluster_6
-80.5,265.5,cluster_8
-81.5,265.5,cluster_10
-82.5,265.5,cluster_10
-83.5,265.5,cluster_10
-84.5,265.5,cluster_10
-85.5,265.5,cluster_9
-86.5,265.5,cluster_9
-87.5,265.5,cluster_9
-88.5,265.5,cluster_9
-89.5,265.5,cluster_4
13.5,265.5,cluster_4
14.5,265.5,cluster_4
15.5,265.5,cluster_4
16.5,265.5,cluster_4
17.5,265.5,cluster_4
18.5,265.5,cluster_4
19.5,265.5,cluster_4
20.5,265.5,cluster_4
26.5,265.5,cluster_9
27.5,265.5,cluster_9
28.5,265.5,cluster_9
29.5,265.5,cluster_9
30.5,265.5,cluster_9
31.5,265.5,cluster_9
32.5,265.5,cluster_9
33.5,265.5,cluster_9
34.5,265.5,cluster_4
35.5,265.5,cluster_4
36.5,265.5,cluster_4
37.5,265.5,cluster_4
38.5,265.5,cluster_1
39.5,265.5,cluster_1
40.5,265.5,cluster_1
41.5,265.5,cluster_1
42.5,265.5,cluster_1
43.5,265.5,cluster_1
44.5,265.5,cluster_1
45.5,265.5,cluster_1
46.5,265.5,cluster_2
47.5,265.5,cluster_2
48.5,265.5,cluster_4
49.5,265.5,cluster_4
50.5,265.5,cluster_4
51.5,265.5,cluster_4
52.5,265.5,cluster_4
53.5,265.5,cluster_4
54.5,265.5,cluster_4
55.5,265.5,cluster_4
56.5,265.5,cluster_4
57.5,265.5,cluster_9
58.5,265.5,cluster_9
59.5,265.5,cluster_4
60.5,265.5,cluster_4
61.5,265.5,cluster_4
62.5,265.5,cluster_4
63.5,265.5,cluster_4
64.5,265.5,cluster_4
65.5,265.5,cluster_4
66.5,265.5,cluster_4
67.5,265.5,cluster_4
68.5,265.5,cluster_2
69.5,265.5,cluster_2
70.5,265.5,cluster_2
71.5,265.5,cluster_2
72.5,265.5,cluster_8
73.5,265.5,cluster_8
74.5,265.5,cluster_8
75.5,265.5,cluster_6
76.5,265.5,cluster_6
77.5,265.5,cluster_6
78.5,265.5,cluster_6
79.5,265.5,cluster_6
80.5,265.5,cluster_6
81.5,265.5,cluster_6
82.5,265.5,cluster_6
83.5,265.5,cluster_8
84.5,265.5,cluster_8
-0.5,266.5,cluster_4
-1.5,266.5,cluster_4
-70.5,266.5,cluster_8
-71.5,266.5,cluster_6
-72.5,266.5,cluster_5
-73.5,266.5,cluster_3
-74.5,266.5,cluster_3
-75.5,266.5,cluster_7
-76.5,266.5,cluster_7
-77.5,266.5,cluster_3
-78.5,266.5,cluster_5
-79.5,266.5,cluster_6
-80.5,266.5,cluster_8
-81.5,266.5,cluster_10
-82.5,266.5,cluster_10
-83.5,266.5,cluster_10
-84.5,266.5,cluster_10
-85.5,266.5,cluster_9
-86.5,266.5,cluster_9
-87.5,266.5,cluster_9
-88.5,266.5,cluster_9
-89.5,266.5,cluster_4
0.5,266.5,cluster_4
13.5,266.5,cluster_4
14.5,266.5,cluster_4
15.5,266.5,cluster_4
16.5,266.5,cluster_4
17.5,266.5,cluster_4
18.5,266.5,cluster_4
19.5,266.5,cluster_4
20.5,266.5,cluster_4
27.5,266.5,cluster_9
28.5,266.5,cluster_9
29.5,266.5,cluster_9
30.5,266.5,cluster_9
31.5,266.5,cluster_9
32.5,266.5,cluster_9
33.5,266.5,cluster_4
34.5,266.5,cluster_4
35.5,266.5,cluster_4
36.5,266.5,cluster_4
37.5,266.5,cluster_4
38.5,266.5,cluster_1
39.5,266.5,cluster_1
40.5,266.5,cluster_1
41.5,266.5,cluster_1
42.5,266.5,cluster_1
43.5,266.5,cluster_1
44.5,266.5,cluster_4
45.5,266.5,cluster_4
46.5,266.5,cluster_2
47.5,266.5,cluster_4
48.5,266.5,cluster_4
49.5,266.5,cluster_4
50.5,266.5,cluster_4
51.5,266.5,cluster_4
52.5,266.5,cluster_4
53.5,266.5,cluster_4
54.5,266.5,cluster_4
55.5,266.5,cluster_4
56.5,266.5,cluster_4
57.5,266.5,cluster_4
58.5,266.5,cluster_4
59.5,266.5,cluster_4
60.5,266.5,cluster_4
61.5,266.5,cluster_4
62.5,266.5,cluster_4
63.5,266.5,cluster_4
64.5,266.5,cluster_4
65.5,266.5,cluster_4
66.5,266.5,cluster_4
67.5,266.5,cluster_4
68.5,266.5,cluster_2
69.5,266.5,cluster_2
70.5,266.5,cluster_2
71.5,266.5,cluster_2
72.5,266.5,cluster_8
73.5,266.5,cluster_8
74.5,266.5,cluster_8
75.5,266.5,cluster_6
76.5,266.5,cluster_6
77.5,266.5,cluster_6
78.5,266.5,cluster_6
79.5,266.5,cluster_6
80.5,266.5,cluster_6
81.5,266.5,cluster_6
82.5,266.5,cluster_6
83.5,266.5,cluster_8
84.5,266.5,cluster_8
-0.5,267.5,cluster_4
-1.5,267.5,cluster_4
-2.5,267.5,cluster_4
-70.5,267.5,cluster_8
-71.5,267.5,cluster_6
-72.5,267.5,cluster_5
-73.5,267.5,cluster_3
-74.5,267.5,cluster_3
-75.5,267.5,cluster_7
-76.5,267.5,cluster_3
-77.5,267.5,cluster_3
-78.5,267.5,cluster_5
-79.5,267.5,cluster_6
-80.5,267.5,cluster_8
-81.5,267.5,cluster_10
-82.5,267.5,cluster_10
-83.5,267.5,cluster_10
-84.5,267.5,cluster_10
-85.5,267.5,cluster_9
-86.5,267.5,cluster_9
-87.5,267.5,cluster_9
-88.5,267.5,cluster_9
-89.5,267.5,cluster_4
0.5,267.5,cluster_4
1.5,267.5,cluster_4
12.5,267.5,cluster_4
13.5,267.5,cluster_4
14.5,267.5,cluster_4
15.5,267.5,cluster_4
16.5,267.5,cluster_4
17.5,267.5,cluster_4
18.5,267.5,cluster_4
19.5,267.5,cluster_4
20.5,267.5,cluster_9
27.5,267.5,cluster_9
28.5,267.5,cluster_9
29.5,267.5,cluster_9
30.5,267.5,cluster_9
31.5,267.5,cluster_9
32.5,267.5,cluster_9
33.5,267.5,cluster_4
34.5,267.5,cluster_4
35.5,267.5,cluster_4
36.5,267.5,cluster_4
37.5,267.5,cluster_4
38.5,267.5,cluster_1
39.5,267.5,cluster_1
40.5,267.5,cluster_1
41.5,267.5,cluster_1
42.5,267.5,cluster_1
43.5,267.5,cluster_4
44.5,267.5,cluster_4
45.5,267.5,cluster_4
46.5,267.5,cluster_4
47.5,267.5,cluster_4
48.5,267.5,cluster_4
49.5,267.5,cluster_4
50.5,267.5,cluster_4
51.5,267.5,cluster_4
52.5,267.5,cluster_4
53.5,267.5,cluster_4
54.5,267.5,cluster_4
55.5,267.5,cluster_4
56.5,267.5,cluster_4
57.5,267.5,cluster_4
58.5,267.5,cluster_4
59.5,267.5,cluster_4
60.5,267.5,cluster_4
61.5,267.5,cluster_4
62.5,267.5,cluster_4
63.5,267.5,cluster_4
64.5,267.5,cluster_4
65.5,267.5,cluster_4
66.5,267.5,cluster_4
67.5,267.5,cluster_4
68.5,267.5,cluster_2
69.5,267.5,cluster_2
70.5,267.5,cluster_2
71.5,267.5,cluster_2
72.5,267.5,cluster_8
73.5,267.5,cluster_8
74.5,267.5,cluster_6
75.5,267.5,cluster_6
76.5,267.5,cluster_6
77.5,267.5,cluster_6
78.5,267.5,cluster_6
79.5,267.5,cluster_5
80.5,267.5,cluster_6
81.5,267.5,cluster_6
82.5,267.5,cluster_6
83.5,267.5,cluster_8
84.5,267.5,cluster_8
-0.5,268.5,cluster_4
